cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
20,18.864,742.04,196.452,123.84,0.8061074275817366,1.858434026139406,0.0,116.64,7.014271439775791,248.48579723131905,0.9989118637609636,0.0008373791133693972,0.00025075712566694733,0.0,0.0,0.0,0.0,153.216,153.216,153.216,8.398876450165425,892.264,679.384,488.384,403.88
21,17.742138364779873,577.7547169811321,124.11640503144653,126.55974842767296,-1.2024116993176273,-1.0464689107674527,0.0,126.15094339622641,7.321810835629007,295.0974103732633,0.9994568392490178,0.0001967171026572515,0.0003464436483248681,0.0,0.0,0.0,0.0,150.7987421383648,150.7987421383648,150.7987421383648,7.839746823046254,942.3459119496855,723.2138364779875,478.6352201257862,463.71069182389937
22,35.625,2198.375,205.5,138.375,10.09025548408571,-1.9934376545344408,0.0,93.75,5.95716744056743,180.5022642059735,0.9992836676217765,0.0007163323782234957,0.0,0.0,0.0,0.0,0.0,144.125,144.125,144.125,7.286883467063413,767.75,628.625,415.125,352.625
23,28.38961038961039,1152.2727272727273,125.14352857142858,138.7792207792208,1.9595901388315,-2.460767059676225,0.0,116.1948051948052,6.790459793214343,277.3368623674114,0.9991379488661241,0.00018706474896427178,0.0006749863849115776,0.0,0.0,0.0,0.0,152.94805194805195,152.94805194805195,152.94805194805195,8.145136234664694,873.9480519480519,665.7922077922078,471.15584415584414,402.7922077922078
24,18.31578947368421,683.0977443609023,172.36586466165414,123.57142857142857,0.16695818667754694,0.8715866161370583,0.0,125.0375939849624,7.347432534522107,281.35426526248193,0.9989327243341048,0.0005454168210462691,0.0005218588448489384,0.0,0.0,0.0,0.0,152.78195488721803,152.78195488721803,152.78195488721803,8.987870626584275,914.5563909774436,684.7368421052631,502.9398496240602,411.61654135338347
25,28.71641791044776,1214.7388059701493,198.42164179104478,128.73134328358208,3.1353546116776654,0.8945779974936539,0.0,107.49253731343283,6.23354502056129,251.63707027127052,0.9985675131076446,0.0007182815209279529,0.0007142053714274604,0.0,0.0,0.0,0.0,150.59701492537314,150.59701492537314,150.59701492537314,8.851770580414373,764.8731343283582,595.1194029850747,404.1119402985075,360.76119402985074
26,18.25925925925926,545.6296296296297,112.53703703703704,121.85185185185185,-1.6495136913782753,-2.457340573212295,0.0,134.4814814814815,8.710234570717317,334.4210919166346,0.9996618521930387,0.0003079381519555666,3.0209655005739837e-05,0.0,0.0,0.0,0.0,162.07407407407408,162.07407407407408,162.07407407407408,8.461416209399912,1028.3333333333333,762.2962962962963,548.5555555555555,479.77777777777777
27,32.0,1388.0,175.0,127.0,16.908626465532663,-6.695555389389146,0.0,142.0,5.217687074829932,178.18390485445872,0.9986962190352021,0.001303780964797914,0.0,0.0,0.0,0.0,0.0,135.0,135.0,135.0,6.122448979591837,767.0,664.0,482.0,285.0
28,28.846846846846848,1217.936936936937,173.67567567567568,130.4954954954955,3.037807330366879,-0.3958216249272329,0.0,127.48648648648648,7.928548964914942,278.91421239602136,0.9992610414069086,0.00028651633526773665,0.00045244225782366325,0.0,0.0,0.0,0.0,155.06306306306305,155.06306306306305,155.06306306306305,8.783504716123172,973.3423423423424,734.4054054054054,542.4324324324324,430.9099099099099
29,30.612903225806452,1512.032258064516,235.67741935483872,140.1290322580645,5.755324052023802,1.6204251298302936,0.0,128.32258064516128,7.040160334439309,291.2401626932887,0.9996515566482201,0.00027643874348495,7.200460829493088e-05,0.0,0.0,0.0,0.0,159.7741935483871,159.7741935483871,159.7741935483871,7.28355915366506,903.3548387096774,705.483870967742,463.35483870967744,440.0
30,27.83225806451613,1057.3290322580644,149.43225806451613,127.14838709677419,1.635917511936392,-1.0124972375240597,0.0,122.69032258064516,6.864220369854753,317.37104941250567,0.9984682982361003,0.0004781897059444718,0.0010535120579551578,0.0,0.0,0.0,0.0,150.31612903225806,150.31612903225806,150.31612903225806,8.57369217659175,875.516129032258,661.4258064516129,488.9935483870968,386.52258064516127
