cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
10,24.308823529411764,1010.8529411764706,228.25588235294117,124.01470588235294,2.7491540840371855,2.631798277102564,0.0,95.22058823529412,5.65477166198539,185.56545791195524,0.9989759149765904,0.000413854229885379,0.0006102307935242211,0.0,0.0,0.0,0.0,146.0,146.0,146.0,8.32170504330695,706.3676470588235,554.9411764705883,372.86764705882354,333.5
11,26.24884792626728,960.8294930875576,160.33562211981567,121.6405529953917,1.410941391678767,-0.34295552798336937,0.0,123.0184331797235,6.861460253703486,284.94659132904627,0.9989783394760493,0.0004538432159357245,0.0005678173080149405,0.0,0.0,0.0,0.0,154.71428571428572,154.71428571428572,154.71428571428572,9.175584974066023,881.889400921659,680.4377880184331,459.94930875576034,421.9400921658986
12,18.2560553633218,616.076124567474,137.71802214532872,124.73356401384083,-0.7604364904056891,-0.5342744590194949,0.0,130.69204152249134,7.642631394267081,305.3866533989518,0.9993838575632771,0.00023091877226179692,0.0003852236644610598,0.0,0.0,0.0,0.0,158.50865051903114,158.50865051903114,158.50865051903114,9.152970894314826,959.878892733564,729.8096885813148,503.4636678200692,456.4152249134948
13,9.44406779661017,298.7559322033898,147.46949152542373,124.92881355932204,-1.9888823740757122,0.5638799087481465,0.0,124.40338983050847,6.921386384907719,277.94579796890713,0.9991692382974973,0.0002902944850503683,0.0005404672174523737,0.0,0.0,0.0,0.0,154.66440677966102,154.66440677966102,154.66440677966102,9.41640357101121,887.3762711864407,681.464406779661,479.74237288135595,407.63389830508476
14,6.5,139.5,132.5,105.0,-3.662575953152735,-3.703381491057199,0.0,50.5,3.0988372093023253,67.06626737784883,0.9933110367892977,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,209.0,209.0,209.0,6.981799797775531,409.5,494.0,173.0,236.5
15,23.5,692.4722222222222,95.04629629629629,126.54629629629629,-1.045360502676804,-2.702214042403238,0.0,125.25,7.388831015360592,294.77539329312776,0.9990516164676817,0.0007199545665654438,0.00022842896575285462,0.0,0.0,0.0,0.0,154.05555555555554,154.05555555555554,154.05555555555554,8.444645111228532,946.7407407407408,718.175925925926,500.72222222222223,446.01851851851853
16,10.403361344537815,358.40056022408965,180.58168067226893,124.05602240896359,-1.1508135581944192,1.920583180841725,0.0,119.406162464986,7.024515619458461,269.33743067525666,0.9991903257408218,0.00032473789600578586,0.00048493636317237026,0.0,0.0,0.0,0.0,152.08683473389357,152.08683473389357,152.08683473389357,8.276381380507765,892.0980392156863,681.0952380952381,476.0280112044818,416.0700280112045
17,29.885714285714286,1317.3,158.88571428571427,134.94285714285715,3.784928692388796,-1.5380527202578385,0.0,111.9,6.664802962119884,249.28605096306023,0.99873106217214,0.0004684446955731349,0.0008004931322868136,0.0,0.0,0.0,0.0,152.17142857142858,152.17142857142858,152.17142857142858,8.364644765189487,807.6285714285714,626.8,422.6857142857143,384.9428571428571
18,9.990196078431373,258.4019607843137,90.34803921568627,127.6470588235294,-3.213235642898544,-1.9413316520557338,0.0,112.00980392156863,6.602544289406487,270.69864611403517,0.9988690835090832,0.0007340080478153427,0.0003969084431015462,0.0,0.0,0.0,0.0,154.2549019607843,154.2549019607843,154.2549019607843,9.793398431474918,804.4509803921569,620.8529411764706,424.8333333333333,379.61764705882354
19,33.72727272727273,1811.6363636363637,192.45454545454547,134.0909090909091,8.008059449552514,-1.7160960843379442,0.0,114.9090909090909,6.941028221816733,254.2089343995267,0.9989039816751287,0.00031291084473103866,0.0007831074801402511,0.0,0.0,0.0,0.0,155.0909090909091,155.0909090909091,155.0909090909091,8.572836776839697,893.4090909090909,686.4090909090909,503.3181818181818,390.09090909090907
20,20.01127819548872,757.2406015037594,183.5457142857143,122.61278195488721,0.6922625525825494,1.2270963327560682,0.0,127.19548872180451,7.358435103806444,309.2369508479884,0.9988558819424803,0.00039780513310045865,0.0007463129244192984,0.0,0.0,0.0,0.0,152.43233082706766,152.43233082706766,152.43233082706766,8.209097429224316,926.2443609022556,699.4736842105264,512.8458646616541,413.3984962406015
